Site,FID_Fishnet,mangrove_area,nonmangrove_area,total_area,gridcode
lap_2018-07_site01,162627,0,458.303613,458.303613,2
lap_2018-07_site01,162628,0,57.09942449,57.09942449,1
lap_2018-07_site01,170757,0,84.97088575,84.97088575,0
lap_2018-07_site01,170758,0,555.7908346,555.7908346,0
lap_2018-07_site01,170759,0,555.7914034,555.7914034,0
lap_2018-07_site01,170760,71.24951154,484.5449323,555.7944438,2
lap_2018-07_site01,170761,527.1519677,28.642448,555.7944157,104
lap_2018-07_site01,170762,527.5516627,28.24147156,555.7931342,107
lap_2018-07_site01,170763,555.790875,0,555.790875,108
lap_2018-07_site01,170764,555.7919464,0,555.7919464,108
lap_2018-07_site01,170765,555.2395241,0.553730445,555.7932546,108
lap_2018-07_site01,170766,553.136853,2.654262216,555.7911152,108
lap_2018-07_site01,170767,555.7917986,0,555.7917986,108
lap_2018-07_site01,170768,555.7924896,0,555.7924896,108
lap_2018-07_site01,170769,555.793561,0,555.793561,108
lap_2018-07_site01,170770,555.791773,0,555.791773,108
lap_2018-07_site01,170771,536.0828742,19.70917414,555.7920483,108
lap_2018-07_site01,170772,399.5704781,156.2207512,555.7912292,108
lap_2018-07_site01,170773,552.7336393,3.056677485,555.7903168,108
lap_2018-07_site01,170774,553.0072434,2.787932409,555.7951758,108
lap_2018-07_site01,170775,555.7909088,0,555.7909088,108
lap_2018-07_site01,170776,555.7919803,0,555.7919803,108
lap_2018-07_site01,170777,430.0832423,125.7085381,555.7917804,108
lap_2018-07_site01,170778,424.0679874,131.7258376,555.793825,108
lap_2018-07_site01,170779,487.6536525,68.13709128,555.7907438,108
lap_2018-07_site01,170780,398.1256749,157.6654795,555.7911544,108
lap_2018-07_site01,170781,232.2024671,323.5881482,555.7906153,108
lap_2018-07_site01,170782,69.75578455,486.035617,555.7914016,108
lap_2018-07_site01,170783,6.440114476,549.3532081,555.7933226,107
lap_2018-07_site01,170784,0,555.791996,555.791996,7
lap_2018-07_site01,170785,0,555.7941864,555.7941864,5
lap_2018-07_site01,170786,0,555.7929453,555.7929453,3
lap_2018-07_site01,170787,0,555.7957351,555.7957351,3
lap_2018-07_site01,170788,0,293.1902686,293.1902686,102
lap_2018-07_site01,178917,0,35.65835018,35.65835018,0
lap_2018-07_site01,178918,0,555.790546,555.790546,0
lap_2018-07_site01,178919,0,555.790332,555.790332,0
lap_2018-07_site01,178920,187.7454718,368.0482806,555.7937524,3
lap_2018-07_site01,178921,540.9867687,14.80057499,555.7873437,105
lap_2018-07_site01,178922,529.3329815,26.4575451,555.7905266,108
lap_2018-07_site01,178923,548.1570963,7.632448356,555.7895446,108
lap_2018-07_site01,178924,555.790875,0,555.790875,108
lap_2018-07_site01,178925,555.7939228,0,555.7939228,108
lap_2018-07_site01,178926,555.7896558,0,555.7896558,108
lap_2018-07_site01,178927,555.7907272,0,555.7907272,108
lap_2018-07_site01,178928,550.8080027,4.983415439,555.7914182,108
lap_2018-07_site01,178929,550.9053687,4.887041294,555.79241,108
lap_2018-07_site01,178930,535.9391676,19.85215786,555.7913254,108
lap_2018-07_site01,178931,384.4682788,171.3220727,555.7903516,107
lap_2018-07_site01,178932,69.0365768,486.7550801,555.7916569,106
lap_2018-07_site01,178933,207.7653832,348.0263936,555.7917768,106
lap_2018-07_site01,178934,501.2482649,54.54838518,555.7966501,107
lap_2018-07_site01,178935,548.5576086,7.234060984,555.7916696,108
lap_2018-07_site01,178936,555.7918138,0,555.7918138,108
lap_2018-07_site01,178937,511.3689456,44.42130745,555.790253,108
lap_2018-07_site01,178938,373.1030149,182.690091,555.7931059,108
lap_2018-07_site01,178939,332.8856599,222.9019907,555.7876506,108
lap_2018-07_site01,178940,449.1649291,106.6311608,555.7960899,108
lap_2018-07_site01,178941,555.7909498,0,555.7909498,108
lap_2018-07_site01,178942,512.6466608,43.14480951,555.7914703,108
lap_2018-07_site01,178943,430.5316934,125.2610003,555.7926937,107
lap_2018-07_site01,178944,258.2823874,297.506583,555.7889704,106
lap_2018-07_site01,178945,66.43859941,489.3526037,555.7912032,104
lap_2018-07_site01,178946,31.91758037,523.8714805,555.7890608,4
lap_2018-07_site01,178947,0,555.7939473,555.7939473,5
lap_2018-07_site01,178948,0,132.7635116,132.7635116,105
lap_2018-07_site01,187077,0,4.417812537,4.417812537,0
lap_2018-07_site01,187078,0,536.2591895,536.2591895,0
lap_2018-07_site01,187079,0,555.7936414,555.7936414,0
lap_2018-07_site01,187080,73.64765513,482.1479376,555.7955927,3
lap_2018-07_site01,187081,464.9906206,90.80327364,555.7938942,105
lap_2018-07_site01,187082,555.7922081,0,555.7922081,108
lap_2018-07_site01,187083,531.212696,24.58029071,555.7929867,108
lap_2018-07_site01,187084,555.7925628,0,555.7925628,108
lap_2018-07_site01,187085,530.5698533,25.22378094,555.7936342,108
lap_2018-07_site01,187086,552.7410765,3.05136251,555.792439,108
lap_2018-07_site01,187087,541.3938309,14.39808862,555.7919195,108
lap_2018-07_site01,187088,555.7943033,0.000424285,555.7947276,108
lap_2018-07_site01,187089,486.008334,69.78609671,555.7944308,108
lap_2018-07_site01,187090,239.9252264,315.8678234,555.7930499,108
lap_2018-07_site01,187091,13.11518663,542.6763288,555.7915155,107
lap_2018-07_site01,187092,0,555.7934609,555.7934609,6
lap_2018-07_site01,187093,0,555.7912925,555.7912925,5
lap_2018-07_site01,187094,41.10637334,514.6866598,555.7930331,104
lap_2018-07_site01,187095,309.156365,246.6362228,555.7925878,105
lap_2018-07_site01,187096,514.2513454,41.5400694,555.7914148,106
lap_2018-07_site01,187097,406.8660169,148.9275397,555.7935565,107
lap_2018-07_site01,187098,173.3915528,382.4049157,555.7964684,108
lap_2018-07_site01,187099,157.5783151,398.2144788,555.7927939,108
lap_2018-07_site01,187100,136.310814,419.4814198,555.7922338,108
lap_2018-07_site01,187101,504.2623281,51.52999877,555.7923269,108
lap_2018-07_site01,187102,483.8663035,71.92711817,555.7934217,108
lap_2018-07_site01,187103,384.626753,171.1681611,555.7949142,108
lap_2018-07_site01,187104,432.5365346,123.2552655,555.7918001,108
lap_2018-07_site01,187105,436.8995918,118.8904762,555.790068,107
lap_2018-07_site01,187106,183.9269885,371.8652201,555.7922086,106
lap_2018-07_site01,187107,70.41931364,430.8367832,501.2560969,106
lap_2018-07_site01,187108,0,4.709307416,4.709307416,107
lap_2018-07_site01,195238,0,465.0245869,465.0245869,0
lap_2018-07_site01,195239,0,555.7900434,555.7900434,0
lap_2018-07_site01,195240,0,555.7921419,555.7921419,2
lap_2018-07_site01,195241,280.9579738,274.8327797,555.7907535,103
lap_2018-07_site01,195242,555.7878149,5.6565E-05,555.7878714,106
lap_2018-07_site01,195243,506.8053928,48.9826941,555.7880869,107
lap_2018-07_site01,195244,549.9796903,5.809120662,555.788811,108
lap_2018-07_site01,195245,547.5365616,8.255205831,555.7917674,108
lap_2018-07_site01,195246,546.6918423,9.099104089,555.7909463,108
lap_2018-07_site01,195247,545.0485955,10.74059475,555.7891902,108
lap_2018-07_site01,195248,212.1278253,343.6589038,555.7867292,108
lap_2018-07_site01,195249,12.3596974,543.4310691,555.7907665,108
lap_2018-07_site01,195250,0,555.790413,555.790413,108
lap_2018-07_site01,195251,2.437777665,553.3512278,555.7890055,107
lap_2018-07_site01,195252,0,555.7907679,555.7907679,104
lap_2018-07_site01,195253,0,555.7875724,555.7875724,3
lap_2018-07_site01,195254,0,555.7911228,555.7911228,2
lap_2018-07_site01,195255,0,555.7886438,555.7886438,3
lap_2018-07_site01,195256,60.47732074,495.3113287,555.7886494,4
lap_2018-07_site01,195257,206.3323792,349.4561011,555.7884804,104
lap_2018-07_site01,195258,242.7007388,313.08945,555.7901888,106
lap_2018-07_site01,195259,501.105656,54.68411714,555.7897732,107
lap_2018-07_site01,195260,510.4892993,45.29927763,555.7885769,108
lap_2018-07_site01,195261,257.3931886,298.3950898,555.7882784,108
lap_2018-07_site01,195262,39.74209709,516.0484626,555.7905597,108
lap_2018-07_site01,195263,0.17090448,555.6205214,555.7914259,108
lap_2018-07_site01,195264,17.90596983,537.8829533,555.7889231,108
lap_2018-07_site01,195265,80.56891964,475.2201352,555.7890549,108
lap_2018-07_site01,195266,469.6589845,86.12922598,555.7882105,108
lap_2018-07_site01,195267,70.4746021,252.9051627,323.3797648,108
lap_2018-07_site01,203398,0,423.7343478,423.7343478,0
lap_2018-07_site01,203399,0,555.788972,555.788972,0
lap_2018-07_site01,203400,0,555.7907343,555.7907343,1
lap_2018-07_site01,203401,209.9059389,345.8802765,555.7862154,2
lap_2018-07_site01,203402,434.6585087,121.1292269,555.7877356,5
lap_2018-07_site01,203403,504.1607428,51.62798019,555.788723,106
lap_2018-07_site01,203404,553.9035169,1.886566886,555.7900838,108
lap_2018-07_site01,203405,555.7898698,0,555.7898698,108
lap_2018-07_site01,203406,534.5957412,21.19125539,555.7869966,108
lap_2018-07_site01,203407,547.9179598,7.87008973,555.7880495,108
lap_2018-07_site01,203408,439.4850463,116.3031964,555.7882427,108
lap_2018-07_site01,203409,22.50318366,533.2875255,555.7907092,108
lap_2018-07_site01,203410,0,555.787934,555.787934,108
lap_2018-07_site01,203411,0,555.7875979,555.7875979,108
lap_2018-07_site01,203412,0,555.7882889,555.7882889,106
lap_2018-07_site01,203413,0,555.7865009,555.7865009,4
lap_2018-07_site01,203414,0,555.7900514,555.7900514,1
lap_2018-07_site01,203415,0,555.7895488,555.7895488,0
lap_2018-07_site01,203416,0,555.7890463,555.7890463,1
lap_2018-07_site01,203417,3.897531559,551.8907982,555.7883298,2
lap_2018-07_site01,203418,50.05137762,505.7406501,555.7920278,4
lap_2018-07_site01,203419,222.6953163,333.0922045,555.7875207,104
lap_2018-07_site01,203420,262.1545376,293.6337542,555.7882918,106
lap_2018-07_site01,203421,215.7630038,340.0248202,555.787824,107
lap_2018-07_site01,203422,222.6003878,333.1878007,555.7881885,108
lap_2018-07_site01,203423,202.78482,353.0052227,555.7900427,108
lap_2018-07_site01,203424,189.6504651,366.1378316,555.7882967,108
lap_2018-07_site01,203425,245.4581469,310.3303517,555.7884986,107
lap_2018-07_site01,203426,167.0806308,388.7086806,555.7893113,107
lap_2018-07_site01,203427,0,140.792059,140.792059,107
lap_2018-07_site01,211558,0,367.7780232,367.7780232,0
lap_2018-07_site01,211559,0,555.7875644,555.7875644,0
lap_2018-07_site01,211560,0,555.7882554,555.7882554,0
lap_2018-07_site01,211561,63.95393419,491.8335691,555.7875033,0
lap_2018-07_site01,211562,373.5494283,182.2373775,555.7868057,3
lap_2018-07_site01,211563,398.329486,157.4573175,555.7868035,105
lap_2018-07_site01,211564,470.6610446,85.12710644,555.788151,108
lap_2018-07_site01,211565,371.0423126,184.7480283,555.7903408,108
lap_2018-07_site01,211566,503.5560356,52.23097848,555.7870141,108
lap_2018-07_site01,211567,539.0383287,16.74829683,555.7866255,108
lap_2018-07_site01,211568,549.8680111,5.919274229,555.7872853,108
lap_2018-07_site01,211569,105.9244043,449.8651385,555.7895427,108
lap_2018-07_site01,211570,1.047443494,554.7386167,555.7860602,108
lap_2018-07_site01,211571,0,555.7874314,555.7874314,108
lap_2018-07_site01,211572,0,555.7894079,555.7894079,106
lap_2018-07_site01,211573,0,555.7876199,555.7876199,103
lap_2018-07_site01,211574,18.58027396,537.210388,555.7906619,1
lap_2018-07_site01,211575,24.07278683,531.7145317,555.7873185,0
lap_2018-07_site01,211576,11.72267827,544.063675,555.7863533,0
lap_2018-07_site01,211577,3.3815265,552.4057318,555.7872583,0
lap_2018-07_site01,211578,0,555.7894012,555.7894012,1
lap_2018-07_site01,211579,0,555.7885183,555.7885183,2
lap_2018-07_site01,211580,0,555.7898037,555.7898037,4
lap_2018-07_site01,211581,0.16824789,555.6210446,555.7892925,104
lap_2018-07_site01,211582,80.46690946,475.322064,555.7889735,105
lap_2018-07_site01,211583,150.1091265,405.6835218,555.7926483,106
lap_2018-07_site01,211584,60.09123968,495.6951111,555.7863508,107
lap_2018-07_site01,211585,12.73081625,543.0571471,555.7879634,107
lap_2018-07_site01,211586,17.23403524,490.0483081,507.2823433,8
lap_2018-07_site01,211587,0,6.709367309,6.709367309,106
lap_2018-07_site01,219718,0,296.693634,296.693634,0
lap_2018-07_site01,219719,0,555.7873979,555.7873979,0
lap_2018-07_site01,219720,0,555.7893743,555.7893743,0
lap_2018-07_site01,219721,0,555.7861786,555.7861786,0
lap_2018-07_site01,219722,227.192171,328.5939723,555.7861432,3
lap_2018-07_site01,219723,515.2892214,40.49761713,555.7868386,105
lap_2018-07_site01,219724,116.083614,439.7020653,555.7856793,108
lap_2018-07_site01,219725,142.7352859,413.053231,555.7885169,108
lap_2018-07_site01,219726,489.7904501,65.99473518,555.7851852,108
lap_2018-07_site01,219727,526.3734498,29.41175708,555.7852069,108
lap_2018-07_site01,219728,409.8065501,145.9787766,555.7853267,108
lap_2018-07_site01,219729,507.2660633,48.52395132,555.7900146,108
lap_2018-07_site01,219730,186.1779422,369.6065927,555.7845349,108
lap_2018-07_site01,219731,0,555.7856435,555.7856435,108
lap_2018-07_site01,219732,0,555.7889053,555.7889053,106
lap_2018-07_site01,219733,27.08323276,528.7047371,555.7879699,4
lap_2018-07_site01,219734,8.096584287,547.692966,555.7895503,1
lap_2018-07_site01,219735,0,555.7858762,555.7858762,0
lap_2018-07_site01,219736,0,555.7861869,555.7861869,0
lap_2018-07_site01,219737,0,555.7858507,555.7858507,0
lap_2018-07_site01,219738,0,555.7869222,555.7869222,0
lap_2018-07_site01,219739,0,555.7863279,555.7863279,0
lap_2018-07_site01,219740,0,555.7826078,555.7826078,1
lap_2018-07_site01,219741,0,555.7832989,555.7832989,2
lap_2018-07_site01,219742,0,555.7837014,555.7837014,3
lap_2018-07_site01,219743,1.806463355,553.9830339,555.7894972,4
lap_2018-07_site01,219744,44.32051415,511.4681491,555.7886633,104
lap_2018-07_site01,219745,99.19355195,456.5937846,555.7873366,104
lap_2018-07_site01,219746,67.43636072,263.9180047,331.3543654,104
lap_2018-07_site01,227878,0,228.2698184,228.2698184,0
lap_2018-07_site01,227879,0,555.7880143,555.7880143,0
lap_2018-07_site01,227880,0,555.7901571,555.7901571,0
lap_2018-07_site01,227881,0,555.78589,555.78589,0
lap_2018-07_site01,227882,218.6428509,337.1458102,555.788661,3
lap_2018-07_site01,227883,530.4677933,25.32110538,555.7888987,105
lap_2018-07_site01,227884,29.05067906,526.7375889,555.7882679,108
lap_2018-07_site01,227885,137.7697649,418.0200041,555.7897691,108
lap_2018-07_site01,227886,491.2441606,64.54392964,555.7880903,108
lap_2018-07_site01,227887,455.6659329,100.1224559,555.7883888,108
lap_2018-07_site01,227888,393.529109,162.2594729,555.7885819,107
lap_2018-07_site01,227889,285.5831495,270.2075169,555.7906664,106
lap_2018-07_site01,227890,106.5300955,449.2571676,555.7872631,105
lap_2018-07_site01,227891,42.09959338,513.6870052,555.7865986,105
lap_2018-07_site01,227892,0,555.7865484,555.7865484,103
lap_2018-07_site01,227893,0,555.7855213,555.7855213,2
lap_2018-07_site01,227894,0,555.7881887,555.7881887,0
lap_2018-07_site01,227895,0,555.7889716,555.7889716,0
lap_2018-07_site01,227896,0,555.7871836,555.7871836,0
lap_2018-07_site01,227897,0,555.7869697,555.7869697,0
lap_2018-07_site01,227898,0,555.7889462,555.7889462,0
lap_2018-07_site01,227899,0,555.789515,555.789515,0
lap_2018-07_site01,227900,0,555.7881075,555.7881075,0
lap_2018-07_site01,227901,0,555.7887986,555.7887986,0
lap_2018-07_site01,227902,0,555.7857253,555.7857253,0
lap_2018-07_site01,227903,0,555.7883708,555.7883708,1
lap_2018-07_site01,227904,0,555.7868411,555.7868411,2
lap_2018-07_site01,227905,0,555.7871519,555.7871519,3
lap_2018-07_site01,227906,0,148.1662094,148.1662094,3
lap_2018-07_site01,236038,0,150.3192616,150.3192616,0
lap_2018-07_site01,236039,0,555.7844163,555.7844163,0
lap_2018-07_site01,236040,0,555.7868953,555.7868953,0
lap_2018-07_site01,236041,161.8367486,393.9467344,555.783483,1
lap_2018-07_site01,236042,525.1192718,30.6654463,555.7847181,4
lap_2018-07_site01,236043,524.2410048,31.54260643,555.7836112,106
lap_2018-07_site01,236044,80.91119798,474.8729744,555.7841724,108
lap_2018-07_site01,236045,382.3532331,173.4329476,555.7861807,108
lap_2018-07_site01,236046,555.5746685,0.207570705,555.7822392,107
lap_2018-07_site01,236047,410.0856428,145.6988903,555.784533,106
lap_2018-07_site01,236048,146.0902908,409.6926747,555.7829655,104
lap_2018-07_site01,236049,12.35957592,543.4274656,555.7870415,4
lap_2018-07_site01,236050,0,555.7851664,555.7851664,3
lap_2018-07_site01,236051,0,555.7833784,555.7833784,3
lap_2018-07_site01,236052,0,555.7851409,555.7851409,2
lap_2018-07_site01,236053,0,555.7850187,555.7850187,1
lap_2018-07_site01,236054,0,555.7857097,555.7857097,0
lap_2018-07_site01,236055,0,555.7840882,555.7840882,0
lap_2018-07_site01,236056,0,555.7835857,555.7835857,0
lap_2018-07_site01,236057,0,555.7855621,555.7855621,0
lap_2018-07_site01,236058,0,555.7853482,555.7853482,0
lap_2018-07_site01,236059,0,555.7840628,555.7840628,0
lap_2018-07_site01,236060,0,555.7835603,555.7835603,0
lap_2018-07_site01,236061,0,555.7841292,555.7841292,0
lap_2018-07_site01,236062,0,555.7848203,555.7848203,0
lap_2018-07_site01,236063,0,555.7858918,555.7858918,0
lap_2018-07_site01,236064,0,555.7844842,555.7844842,0
lap_2018-07_site01,236065,0,491.4199481,491.4199481,0
lap_2018-07_site01,236066,0,8.705344283,8.705344283,0
lap_2018-07_site01,244198,0.00699048,73.1588582,73.16584868,0
lap_2018-07_site01,244199,4.990653106,550.7925586,555.7832117,0
lap_2018-07_site01,244200,77.21224146,478.5727734,555.7850149,0
lap_2018-07_site01,244201,523.8950063,31.88706328,555.7820696,1
lap_2018-07_site01,244202,552.6728268,3.110320706,555.7831475,102
lap_2018-07_site01,244203,484.9734955,70.81158629,555.7850818,104
lap_2018-07_site01,244204,488.9892239,66.79441784,555.7836417,105
lap_2018-07_site01,244205,381.3156575,174.4723808,555.7880383,105
lap_2018-07_site01,244206,240.366531,315.4194522,555.7859833,104
lap_2018-07_site01,244207,16.34023167,539.4479872,555.7882188,4
lap_2018-07_site01,244208,0,555.7855943,555.7855943,2
lap_2018-07_site01,244209,0,555.7855025,555.7855025,1
lap_2018-07_site01,244210,0,555.7826874,555.7826874,0
lap_2018-07_site01,244211,0,555.7828758,555.7828758,0
lap_2018-07_site01,244212,0,555.7839473,555.7839473,0
lap_2018-07_site01,244213,0,555.7837333,555.7837333,0
lap_2018-07_site01,244214,0,555.7846383,555.7846383,0
lap_2018-07_site01,244215,0,555.7841357,555.7841357,0
lap_2018-07_site01,244216,0,555.7825142,555.7825142,0
lap_2018-07_site01,244217,0,555.7832053,555.7832053,0
lap_2018-07_site01,244218,0,555.7855621,555.7855621,0
lap_2018-07_site01,244219,0,555.7848456,555.7848456,0
lap_2018-07_site01,244220,0,555.7830577,555.7830577,0
lap_2018-07_site01,244221,0,555.7830577,555.7830577,0
lap_2018-07_site01,244222,0,555.7823413,555.7823413,0
lap_2018-07_site01,244223,0,288.6535999,288.6535999,0
lap_2018-07_site01,244224,0,33.65169598,33.65169598,0
lap_2018-07_site01,244225,0,1.77349512,1.77349512,0
lap_2018-07_site01,252358,1.580705847,3.921487971,5.502193817,0
lap_2018-07_site01,252359,80.488841,409.4561862,489.9450272,0
lap_2018-07_site01,252360,35.0493791,520.7365896,555.7859687,0
